Current_time,WheelAngle,Accelrator,Brakepetal,SpeedInKilometers,PositionX,PositionY
1471470;14.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471519;14.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471562;9.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471609;9.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471657;3.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471699;3.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471744;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471792;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471841;-2.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471888;-2.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471933;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1471977;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472028;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472074;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472119;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472171;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472221;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472266;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472315;-1.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472364;0.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472409;0.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472451;3.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472494;3.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472534;9.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472578;9.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472626;12.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472670;12.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472714;12.0;0.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472764;13.0;10.0;25.0;0.0;-146.74438818515537;-230.73113815790984
1472824;13.0;20.0;25.0;0.4891999999999999;-146.75570652154934;-230.7307777208025
1472868;13.0;20.0;25.0;0.9753984717966793;-146.77827426131552;-230.73007530686414
1472928;11.0;21.0;25.0;1.4951923964315528;-146.81286959255308;-230.72903613159636
1472975;11.0;21.0;25.0;2.011378120567553;-146.85941031761712;-230.72770775185825
1473026;7.0;22.0;25.0;2.5611522863278093;-146.9186740407564;-230.72608512483555
1473076;7.0;22.0;25.0;3.1073103993480276;-146.9905781635456;-230.72421334173393
1473126;0.0;22.0;25.0;3.649248743039484;-147.0750229070649;-230.72201510555763
1473176;0.0;22.0;25.0;4.187563704620655;-147.17192442513266;-230.71949259896127
1473224;-4.0;23.0;25.0;4.759451727035851;-147.28205669922707;-230.7165159285445
1473274;-4.0;23.0;25.0;5.327707075817831;-147.4053346486026;-230.71305387800524
1473321;-2.0;24.0;25.0;5.928925821266837;-147.54252206400633;-230.7091253391222
1473369;-2.0;24.0;25.0;6.525901350248995;-147.6935201786492;-230.7047142481356
1473425;1.0;24.0;25.0;7.1186294001312875;-147.85823442757396;-230.69995165632344
1473471;1.0;24.0;25.0;7.707705805721732;-148.03658058498377;-230.69484978939758
1473532;7.0;24.0;25.0;8.29252643963752;-148.22847037831133;-230.68978469041258
1473594;7.0;24.0;25.0;8.873687320897085;-148.43382000933622;-230.68482863887334
1473644;12.0;24.0;25.0;9.450584496333425;-148.6525390066169;-230.6804147641626
1473686;12.0;24.0;25.0;10.023814167167892;-148.88454146504355;-230.6766664900918
1473731;13.0;24.0;25.0;10.593372552541725;-149.129741562162;-230.67379099212138
1473786;13.0;24.0;25.0;11.158655952656432;-149.38803702357168;-230.67192228831036
1473833;13.0;24.0;25.0;11.720260833865439;-149.659338380352;-230.67119406676278
1473877;13.0;24.0;25.0;12.278183665832143;-149.94355507091734;-230.67173979083094
1473927;13.0;24.0;25.0;12.83242099792581;-150.24059543437852;-230.6736925798418
1473980;13.0;24.0;25.0;13.382369458789999;-150.55035281842274;-230.67718494677726
1474024;15.0;25.0;25.0;13.965825858455826;-150.87359049454574;-230.6825985123182
1474072;15.0;25.0;25.0;14.54558036489319;-151.21021027068736;-230.6900954666121
1474121;16.0;25.0;25.0;15.121029318225558;-151.56009487681374;-230.69996672443673
1474171;16.0;25.0;25.0;15.692769257384928;-151.9231411483665;-230.7123835329639
1474224;16.0;25.0;25.0;16.260796696676337;-152.29924416992287;-230.72751614551922
1474271;16.0;25.0;25.0;16.82450823237742;-152.68828340751432;-230.74553309330258
1474325;16.0;25.0;25.0;17.384500671219936;-153.09015047708513;-230.7666022071029
1474375;16.0;25.0;25.0;17.940770780647856;-153.50473527044815;-230.79089008553808
1474422;16.0;25.0;25.0;18.493315408641447;-153.93192596690372;-230.81856202787742
1474467;16.0;25.0;25.0;19.042131483259556;-154.3716090462879;-230.84978197159853
1474515;16.0;25.0;25.0;19.586616012177657;-154.82365545571153;-230.88471136415833
1474559;16.0;25.0;25.0;20.12736623231298;-155.287948338874;-230.9235110617375
1474618;16.0;25.0;25.0;20.66437931742505;-155.76436918868822;-230.96634039426758
1474670;16.0;25.0;25.0;21.197652519388175;-156.25279786493138;-231.01335711749545
1474719;19.0;25.0;25.0;21.727183167712997;-156.75305128240677;-231.06531133360036
1474770;19.0;25.0;25.0;22.25356866906419;-157.2650082350969;-231.12238905882106
1474817;19.0;25.0;25.0;22.776206336251235;-157.78853146142532;-231.1847728665572
1474871;24.0;26.0;25.0;23.332293720829323;-158.3241988158478;-231.25382240171464
1474921;27.0;26.0;25.0;23.8846173738927;-158.8717489392941;-231.3304403575834
1474968;27.0;26.0;25.0;24.433174494281605;-159.43099020174057;-231.41489774014875
1475012;27.0;26.0;25.0;24.977962361357797;-160.00172632791;-231.50746167670755
1475059;27.0;26.0;25.0;25.518378334514086;-160.5837427829135;-231.6083929363852
1475105;27.0;26.0;25.0;26.055020048225302;-161.17683427595665;-231.71795025608907
1475154;27.0;26.0;25.0;26.587885028623045;-161.78079109527354;-231.8363881859596
1475208;27.0;26.0;25.0;27.117570880281438;-162.39541278475338;-231.96395981618613
1475254;28.0;26.0;25.0;27.643475077915877;-163.02042492804057;-232.10116681290756
1475297;28.0;26.0;25.0;28.165595373481754;-163.65559683913216;-232.24825983077966
1475341;29.0;26.0;25.0;28.68392959594189;-164.30062881596749;-232.40574948885398
1475389;29.0;26.0;25.0;29.19847565074991;-164.95527265309033;-232.5738851597948
1475445;31.0;26.0;25.0;29.709831519330198;-165.61914120663693;-232.75346180059472
1475492;31.0;26.0;25.0;30.217395030895286;-166.29195806364115;-232.94473433467138
1475536;34.0;26.0;25.0;30.721164309551394;-166.97318910457733;-233.1487971022595
1475585;34.0;26.0;25.0;31.221737553890254;-167.66252953358855;-233.3659186946911
1475630;35.0;26.0;25.0;31.718512797211556;-168.35955975567146;-233.5966457526874
1475680;35.0;26.0;25.0;32.21208837796464;-169.06395191628587;-233.84123908002755
1475739;37.0;26.0;25.0;32.70186246073814;-169.77514348102696;-234.10053952282644
1475781;37.0;26.0;25.0;33.18843352198718;-170.49277032076338;-234.37480394573137
1475824;40.0;26.0;25.0;33.67119985583364;-171.21608592736285;-234.66518180654884
1475885;40.0;26.0;25.0;34.15076007486473;-171.9446737231948;-234.97192686356442
1475938;42.0;25.0;25.0;34.589912600958655;-172.6770516311921;-235.29554848434142
1475989;42.0;25.0;25.0;35.025872357959024;-173.41277418145233;-235.6362582688314
1476041;42.0;25.0;25.0;35.45863831112355;-174.15138988575836;-235.99425611404624
1476088;42.0;25.0;25.0;35.88820947950874;-174.89244153767982;-236.36973006009626
1476140;42.0;25.0;25.0;36.314584935577415;-175.6354665165486;-236.7628561443112
1476185;42.0;25.0;25.0;36.738363804804465;-176.38000925472969;-237.17380497500403
1476238;42.0;25.0;25.0;37.15894498376325;-177.12559697112835;-237.60272862350428
1476289;42.0;25.0;25.0;37.576327696456055;-177.87175239071158;-238.0497667628515
1476341;42.0;25.0;25.0;37.99051121878587;-178.61799406186591;-238.5150465545112
1476384;42.0;25.0;25.0;38.40209487815583;-179.36384832983316;-238.9986900999807
1476428;42.0;25.0;25.0;38.81047775880059;-180.10882606269888;-239.50079965711603
1476479;42.0;25.0;25.0;39.21625928380782;-180.8524462847404;-240.0214726409452
1476523;42.0;25.0;25.0;39.618838626130845;-181.59421344381306;-240.5607860270174
1476569;42.0;25.0;25.0;40.018815303180126;-182.33364049731819;-241.11881218861978
1476611;42.0;25.0;25.0;40.41558857534954;-183.07022675030296;-241.69560250545894
1476655;42.0;25.0;25.0;40.80975805300029;-183.80348036332197;-242.29120401863597
1476836;43.0;25.0;25.0;41.201323082678805;-184.53264593980197;-242.90596147932686
1476877;43.0;25.0;25.0;41.58968305059858;-185.25720093882944;-243.5398840551616
1476924;43.0;25.0;25.0;41.97543770106953;-185.9766321497027;-244.19297635287114
1476974;43.0;25.0;25.0;42.358586504580416;-186.6904252302381;-244.86522963074725
1477032;44.0;25.0;25.0;42.73852897041269;-187.3977600347085;-245.55691394042802
1477078;44.0;25.0;25.0;43.11586497387019;-188.09810472150232;-246.26798775699712
1477130;44.0;25.0;25.0;43.4905941066132;-188.790927400636;-246.99839546152947
1477177;44.0;25.0;25.0;43.86271599821124;-189.4756964974871;-247.74806733354785
1477225;44.0;25.0;25.0;44.23223031586935;-190.15188111662872;-248.51691955286464
1477274;44.0;25.0;25.0;44.599136764153414;-190.81895140552203;-249.3048542107979
1477320;45.0;25.0;25.0;44.96283508471467;-191.4760244238944;-250.11203011701386
1477364;45.0;25.0;25.0;45.3239254005585;-192.12255745721808;-250.93831221641153
1477407;45.0;25.0;25.0;45.68240753201626;-192.75801010798298;-251.78355077174152
1477457;46.0;25.0;25.0;46.038281335605525;-193.38147382983337;-252.6478490518231
1477504;46.0;25.0;25.0;46.39154670375152;-193.99239771400786;-253.53101767500286
1477548;48.0;25.0;25.0;46.7428035645078;-194.58946711170847;-254.43337699922418
1477591;48.0;25.0;25.0;47.09145152309611;-195.17210590080487;-255.3546838004071
1477636;48.0;25.0;25.0;47.43749057286271;-195.7397430955239;-256.29467837170495
1477680;48.0;25.0;25.0;47.78092074200798;-196.29181330272743;-257.25308465103996
1477730;49.0;25.0;25.0;48.12174209330457;-196.8273367057986;-258.2298410081051
1477777;49.0;25.0;25.0;48.45995472381482;-197.34574480933892;-259.2246246642721
1477826;52.0;20.0;25.0;48.61135876460771;-197.84328180499764;-260.23391828329915
1477872;52.0;20.0;25.0;48.761468954895435;-198.31953939682248;-261.25725963303825
1477924;52.0;15.0;25.0;48.72548580767551;-198.77240259574344;-262.2902572515578
1477982;52.0;15.0;25.0;48.69012506075856;-199.20168467432373;-263.3323898069169
1478034;52.0;14.0;25.0;48.617586310577;-199.60689514480222;-264.382316277682
1478097;52.0;14.0;25.0;48.54569263434031;-199.98790811811514;-265.43949515841933
1478201;52.0;14.0;25.0;48.474443564906416;-200.34460953712704;-266.5033833796008
1478278;52.0;15.0;25.0;48.44043863719934;-200.67714843572483;-267.57424566560474
1478334;52.0;16.0;25.0;48.44425475408718;-200.9856335198997;-268.6523751656426
1478385;52.0;16.0;25.0;48.44806851003432;-201.26990593810817;-269.7372315905327
1478441;52.0;17.0;25.0;48.48847990631559;-201.530015309933;-270.82909533685546
1478494;52.0;17.0;25.0;48.52826628764621;-201.76578578848066;-271.9274140100385
1478549;52.0;18.0;25.0;48.60522802053966;-201.97721892515065;-273.03249017759435
1478597;52.0;18.0;25.0;48.68154201676617;-202.16412489204245;-274.1437694865049
1478643;50.0;18.0;25.0;48.75720860340008;-202.32728976288158;-275.2605521045553
1478691;50.0;18.0;25.0;48.83222810920598;-202.46655860004188;-276.3823155834747
Current_time,WheelAngle,Accelrator,Brakepetal,SpeedInKilometers,PositionX,PositionY
1836163;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836214;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836263;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836318;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836374;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836431;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836484;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836541;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836596;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836655;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836716;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836766;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836812;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836865;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836924;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1836974;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837019;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837065;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837117;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837169;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837221;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837266;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837314;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837363;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837415;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837475;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837525;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837576;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837621;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837669;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837717;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837763;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837814;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837858;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837912;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1837967;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838023;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838073;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838118;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838170;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838214;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838269;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838324;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838373;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838426;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838480;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838526;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838578;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838629;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838683;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838739;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838786;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838843;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838902;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1838959;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839012;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839065;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839115;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839166;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839210;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839257;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839311;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839362;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839412;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839466;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839514;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839566;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839624;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839672;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839724;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839776;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839826;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839876;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839923;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1839966;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840011;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840062;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840114;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840159;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840211;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840264;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840318;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840371;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840424;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840477;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840532;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840586;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840635;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840686;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840740;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840785;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840835;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840893;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1840945;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841004;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841055;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841111;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841157;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841206;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841254;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841308;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841357;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841414;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841468;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841514;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841558;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841611;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841662;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841709;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841760;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841813;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841863;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841919;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1841969;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842015;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842065;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842111;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842166;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842217;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842262;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842307;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842355;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842403;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842460;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842507;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842553;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842604;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842658;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842707;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842758;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842808;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842858;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842906;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1842956;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843008;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843055;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843111;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843160;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843212;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843261;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843311;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843363;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843416;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843471;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843515;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843563;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843623;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843670;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843715;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843765;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843813;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843866;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843925;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1843973;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844023;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844073;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844126;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844174;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844225;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844271;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844320;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844371;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844418;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
1844477;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
Current_time,WheelAngle,Accelrator,Brakepetal,SpeedInKilometers,PositionX,PositionY
2591512;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
2591565;4.0;0.0;25.0;0.0;-202.27945621230143;-374.0379701242856
